Date,Product_Category,Product,Region,Customer_Type,Units_Sold,Unit_Price,Revenue,Profit
2023-01-05,Clothing,Dress,South,Retail,8,423.96,3222.1,1238.3
2023-01-05,Electronics,Laptop,East,Wholesale,85,488.82,41549.7,14283.39
2023-01-05,Beauty,Skin Care Kit,Central,Retail,49,341.94,16755.06,4031.36
2023-01-05,Home & Garden,Bedding Set,East,Direct,57,75.28,4290.96,1249.82
2023-01-05,Sports,Dumbbell Set,West,Wholesale,44,116.12,5620.21,1680.53
2023-01-05,Clothing,Dress,Central,Wholesale,65,248.95,16181.75,3124.33
2023-01-05,Clothing,Jeans,South,Direct,86,26.45,2160.96,472.53
2023-01-05,Electronics,Smartphone,North,Direct,45,312.61,16880.94,6757.91
2023-01-05,Sports,Running Shoes,North,Wholesale,83,489.24,48728.3,9595.44
2023-01-05,Home & Garden,Garden Tools,South,Direct,89,332.47,28110.34,10419.62
2023-01-05,Clothing,Sneakers,West,Wholesale,77,285.1,24147.97,9402.97
2023-01-05,Sports,Yoga Mat,East,Direct,80,431.33,34506.4,15224.16
2023-01-05,Home & Garden,Cookware Set,West,Direct,76,172.99,14461.96,4516.37
2023-01-05,Home & Garden,Lamp,East,Wholesale,80,221.91,17752.8,7388.97
2023-01-05,Clothing,Jeans,North,Wholesale,77,355.28,32827.87,12672.76
2023-01-05,Sports,Running Shoes,South,Direct,34,52.09,1682.51,520.28
2023-01-05,Sports,Running Shoes,Central,Retail,33,375.72,12398.76,1862.43
2023-01-05,Home & Garden,Office Chair,East,Retail,89,132.32,11776.48,4422.87
2023-01-05,Home & Garden,Cookware Set,South,Wholesale,24,14.1,321.48,88.84
2023-01-06,Beauty,Hair Dryer,North,Direct,54,412.94,26758.51,4861.0
2023-01-06,Home & Garden,Office Chair,Central,Retail,12,326.55,3918.6,1085.54
2023-01-06,Clothing,Sneakers,Central,Retail,11,267.5,2942.5,907.62
2023-01-06,Beauty,Face Serum,South,Wholesale,38,391.68,14139.65,5880.77
2023-01-06,Sports,Dumbbell Set,East,Wholesale,94,28.27,2657.38,745.12
2023-01-06,Electronics,Smartphone,North,Direct,97,51.2,5959.68,2352.11
2023-01-06,Beauty,Hair Dryer,South,Wholesale,85,201.74,16290.51,3128.8
2023-01-06,Clothing,Jeans,East,Wholesale,65,119.66,7777.9,3256.96
2023-01-06,Clothing,Jacket,Central,Wholesale,59,206.98,12211.82,2043.93
2023-01-06,Beauty,Skin Care Kit,South,Wholesale,50,120.39,5718.52,2539.54
2023-01-06,Home & Garden,Cookware Set,North,Wholesale,68,478.0,39004.8,11296.06
2023-01-06,Clothing,Jeans,Central,Direct,57,409.44,23338.08,8949.02
2023-01-06,Home & Garden,Garden Tools,South,Retail,23,445.25,9728.71,3173.3
2023-01-06,Beauty,Makeup Palette,Central,Retail,51,189.73,9676.23,1566.6
2023-01-06,Electronics,Headphones,East,Direct,93,73.57,6842.01,1217.2
2023-01-07,Home & Garden,Bedding Set,South,Retail,52,100.28,4953.83,2214.18
2023-01-07,Beauty,Skin Care Kit,North,Retail,94,305.62,34473.94,11366.54
2023-01-07,Sports,Tennis Racket,South,Direct,45,245.24,10484.01,2581.74
2023-01-07,Clothing,Jeans,East,Wholesale,20,282.07,5641.4,1031.56
2023-01-07,Clothing,T-Shirt,East,Wholesale,63,78.65,4954.95,988.13
2023-01-07,Electronics,Headphones,Central,Retail,99,186.52,18465.48,7401.53
2023-01-07,Sports,Dumbbell Set,East,Wholesale,23,258.38,5942.74,
2023-01-07,Electronics,Headphones,South,Retail,32,473.34,14389.54,2575.4
2023-01-07,Electronics,Smartphone,East,Wholesale,34,159.53,5424.02,1942.5
2023-01-07,Sports,Tennis Racket,West,Direct,18,58.94,1167.01,366.05
2023-01-07,Sports,Dumbbell Set,South,Retail,84,312.29,24920.74,7921.0
2023-01-07,Beauty,Face Serum,North,Retail,74,402.41,35734.01,12297.27
2023-01-07,Beauty,Skin Care Kit,South,Retail,95,225.54,20354.98,5609.57
2023-01-07,Electronics,Headphones,North,Wholesale,75,98.42,8857.8,2703.58
2023-01-07,Home & Garden,Cookware Set,South,Wholesale,48,361.66,16491.7,5702.39
2023-01-07,Electronics,Laptop,East,Wholesale,24,425.76,10218.24,1775.88
2023-01-07,Electronics,Smartwatch,South,Wholesale,88,196.92,16462.51,4762.59
2023-01-07,Sports,Tennis Racket,West,Wholesale,89,302.32,29597.13,11871.12
2023-01-07,Sports,Bike Helmet,East,Wholesale,50,360.81,18040.5,4557.57
2023-01-07,Clothing,Dress,Central,Direct,40,201.33,8053.2,2462.67
2023-01-07,Electronics,Smartphone,West,Wholesale,69,284.69,21607.97,8755.19
2023-01-08,Home & Garden,Bedding Set,South,Wholesale,16,486.12,7389.02,2190.68
2023-01-08,Beauty,Fragrance,Central,Wholesale,78,307.88,24014.64,3612.46
2023-01-08,Sports,Yoga Mat,North,Retail,62,464.59,34565.5,7441.11
2023-01-08,Electronics,Laptop,East,Direct,89,125.34,11155.26,2527.79
2023-01-08,Clothing,Dress,North,Direct,17,101.93,2079.37,599.93
2023-01-08,Home & Garden,Lamp,West,Wholesale,17,480.54,8986.1,3158.42
2023-01-08,Home & Garden,Garden Tools,West,Direct,59,462.59,30022.09,8853.31
2023-01-08,Electronics,Smartphone,Central,Retail,14,54.3,760.2,
2023-01-08,Clothing,Jacket,East,Direct,21,231.71,4865.91,987.84
2023-01-08,Clothing,Sneakers,North,Retail,92,78.54,8670.82,2814.88
2023-01-08,Home & Garden,Garden Tools,North,Retail,10,365.75,4389.0,1082.0
2023-01-08,Electronics,Headphones,South,Wholesale,65,183.88,11354.59,4052.36
2023-01-08,Sports,Yoga Mat,East,Wholesale,86,489.97,42137.42,13626.22
2023-01-08,Sports,Running Shoes,South,Retail,18,189.91,3247.46,690.15
2023-01-08,Beauty,Fragrance,East,Retail,61,137.36,8378.96,2927.91
2023-01-08,Sports,Tennis Racket,North,Direct,13,432.13,6741.23,1492.93
2023-01-09,Clothing,Sneakers,North,Wholesale,87,378.85,39551.94,7102.22
2023-01-09,Sports,Dumbbell Set,North,Direct,32,293.25,11260.8,5008.39
2023-01-09,Electronics,Headphones,South,Direct,47,389.35,17384.48,4886.53
2023-01-09,Clothing,Sneakers,South,Direct,73,351.51,24377.22,10772.1
2023-01-09,Beauty,Hair Dryer,North,Retail,40,115.81,5558.88,
2023-01-09,Sports,Tennis Racket,East,Direct,21,403.26,8468.46,3805.08
2023-01-09,Electronics,Smartphone,West,Direct,60,472.87,31209.42,5200.16
2023-01-09,Sports,Bike Helmet,East,Wholesale,70,318.6,22302.0,6386.46
2023-01-09,Clothing,Sneakers,Central,Direct,58,259.15,15030.7,
2023-01-09,Clothing,Sneakers,Central,Wholesale,57,139.49,7950.93,1558.56
2023-01-09,Electronics,Laptop,East,Wholesale,78,455.62,35538.36,15370.05
2023-01-09,Electronics,Smartphone,Central,Retail,46,224.19,10312.74,3818.48
2023-01-09,Beauty,Fragrance,East,Wholesale,18,223.15,4016.7,1020.98
2023-01-09,Home & Garden,Lamp,Central,Direct,47,368.18,17304.46,2922.89
2023-01-10,Home & Garden,Bedding Set,West,Direct,33,72.82,2643.37,917.02
2023-01-10,Sports,Bike Helmet,North,Retail,86,281.69,29070.41,7311.3
2023-01-10,Beauty,Face Serum,North,Direct,46,357.07,19710.26,6444.59
2023-01-10,Sports,Running Shoes,East,Retail,92,402.38,37018.96,9910.72
2023-01-10,Sports,Yoga Mat,South,Direct,26,183.13,4523.31,2027.76
2023-01-10,Clothing,Sneakers,Central,Retail,92,477.57,43936.44,17760.95
2023-01-10,Electronics,Headphones,North,Wholesale,18,50.94,1100.3,463.75
2023-01-10,Electronics,Headphones,Central,Wholesale,15,477.79,7166.85,3085.27
2023-01-10,Clothing,Sneakers,South,Wholesale,83,458.48,36151.15,8990.14
2023-01-10,Electronics,Headphones,North,Retail,99,461.4,54814.32,9484.28
2023-01-10,Home & Garden,Bedding Set,West,Retail,50,297.06,16338.3,6481.9
2023-01-10,Sports,Dumbbell Set,North,Wholesale,99,136.54,16220.95,3002.82
2023-01-10,Home & Garden,Bedding Set,North,Wholesale,6,49.24,354.53,66.14
2023-01-10,Beauty,Hair Dryer,Central,Wholesale,61,353.13,21540.93,7463.5
2023-01-11,Clothing,T-Shirt,East,Direct,29,227.34,6592.86,1587.66
2023-01-11,Clothing,Jacket,North,Direct,61,97.01,7101.13,1349.53
2023-01-11,Home & Garden,Office Chair,Central,Direct,69,209.55,14458.95,5409.72
2023-01-11,Clothing,Jeans,North,Retail,20,121.91,2925.84,1135.76
2023-01-11,Clothing,Jeans,Central,Wholesale,2,340.13,680.26,248.22
2023-01-11,Clothing,Jacket,North,Wholesale,93,444.85,49645.26,12821.17
2023-01-11,Clothing,T-Shirt,East,Retail,6,471.17,2827.02,1091.43
2023-01-11,Home & Garden,Cookware Set,East,Retail,94,462.28,43454.32,10902.99
2023-01-11,Clothing,Sneakers,North,Retail,10,198.92,2387.04,426.66
2023-01-11,Sports,Dumbbell Set,South,Retail,45,99.65,4260.04,1075.64
2023-01-11,Beauty,Hair Dryer,West,Wholesale,58,348.42,22229.2,5057.14
2023-01-11,Sports,Dumbbell Set,West,Wholesale,4,327.6,1441.44,305.74
2023-01-11,Beauty,Hair Dryer,North,Retail,26,35.68,1113.22,266.33
2023-01-11,Beauty,Fragrance,Central,Direct,83,85.81,7122.23,1402.27
2023-01-11,Home & Garden,Garden Tools,North,Wholesale,80,261.49,25103.04,10586.55
2023-01-12,Beauty,Face Serum,East,Wholesale,55,231.06,12708.3,3555.17
2023-01-12,Sports,Running Shoes,East,Direct,86,59.01,5074.86,1657.6
2023-01-12,Clothing,Dress,West,Direct,1,181.2,199.32,34.72
2023-01-12,Clothing,Jacket,South,Retail,89,146.96,12425.47,4877.65
2023-01-12,Home & Garden,Garden Tools,North,Wholesale,15,375.54,6759.72,1139.89
2023-01-12,Home & Garden,Cookware Set,Central,Retail,40,300.55,12022.0,4393.5
2023-01-12,Home & Garden,Office Chair,South,Wholesale,53,331.44,16688.0,3491.95
2023-01-12,Sports,Bike Helmet,Central,Retail,73,273.51,19966.23,6228.46
2023-01-12,Home & Garden,Office Chair,West,Retail,25,385.08,10589.7,3036.93
2023-01-12,Electronics,Headphones,Central,Retail,23,21.33,490.59,215.66
2023-01-12,Electronics,Smartwatch,West,Retail,77,394.77,33437.02,9514.55
2023-01-12,Clothing,T-Shirt,North,Wholesale,80,480.47,46125.12,16913.19
2023-01-12,Home & Garden,Cookware Set,South,Direct,98,258.56,24071.94,9057.24
2023-01-12,Home & Garden,Cookware Set,Central,Wholesale,39,215.26,8395.14,2378.47
2023-01-12,Electronics,Headphones,South,Retail,54,375.12,19243.66,6491.67
2023-01-12,Clothing,T-Shirt,West,Wholesale,33,37.53,1362.34,471.89
2023-01-13,Electronics,Smartphone,Central,Direct,96,469.74,45095.04,12391.48
2023-01-13,Sports,Dumbbell Set,East,Wholesale,5,55.63,278.15,66.7
2023-01-13,Home & Garden,Lamp,Central,Direct,55,54.21,2981.55,825.18
2023-01-13,Sports,Tennis Racket,South,Direct,12,103.67,1181.84,497.18
2023-01-13,Electronics,Tablet,East,Wholesale,66,492.55,32508.3,11738.92
2023-01-13,Electronics,Smartwatch,North,Retail,98,472.37,55550.71,23286.68
2023-01-13,Sports,Bike Helmet,North,Wholesale,65,37.38,2915.64,792.35
2023-01-13,Clothing,Jacket,South,Direct,73,416.63,28893.29,7206.8
2023-01-13,Electronics,Smartphone,East,Direct,46,245.18,11278.28,3680.8
2023-01-13,Home & Garden,Office Chair,South,Direct,48,439.87,20058.07,4180.6
2023-01-13,Home & Garden,Cookware Set,South,Retail,80,277.38,21080.88,8809.16
2023-01-13,Electronics,Headphones,West,Direct,75,414.54,34199.55,8590.17
2023-01-13,Clothing,Dress,North,Direct,26,252.41,7875.19,1941.94
2023-01-13,Home & Garden,Garden Tools,Central,Direct,46,291.59,13413.14,5412.64
2023-01-13,Clothing,Jacket,North,Wholesale,56,489.43,32889.7,8643.44
2023-01-13,Clothing,T-Shirt,South,Direct,23,34.34,750.33,240.94
2023-01-13,Home & Garden,Office Chair,Central,Retail,46,461.98,21251.08,8904.75
2023-01-13,Clothing,Dress,South,Wholesale,79,478.87,35939.19,16081.82
2023-01-14,Clothing,T-Shirt,West,Retail,5,375.78,2066.79,895.38
2023-01-14,Clothing,Dress,Central,Wholesale,4,218.32,873.28,194.53
2023-01-14,Electronics,Smartphone,West,Direct,78,38.46,3299.87,1070.18
2023-01-14,Beauty,Makeup Palette,West,Retail,39,61.56,2640.92,770.67
2023-01-14,Clothing,Sneakers,North,Wholesale,93,423.28,47238.05,17644.65
2023-01-14,Sports,Running Shoes,North,Retail,11,456.71,6028.57,1927.48
2023-01-14,Clothing,Dress,East,Retail,64,138.23,8846.72,2147.73
2023-01-14,Home & Garden,Cookware Set,South,Direct,87,302.71,25018.98,6220.77
2023-01-14,Clothing,Sneakers,North,Retail,68,305.77,24950.83,9731.56
2023-01-14,Clothing,Jacket,Central,Retail,69,129.25,8918.25,4004.39
2023-01-14,Clothing,T-Shirt,East,Wholesale,86,50.51,4343.86,1708.91
2023-01-14,Clothing,Jeans,West,Direct,42,47.25,2182.95,451.13
2023-01-14,Electronics,Headphones,North,Direct,85,308.75,31492.5,11759.67
2023-01-14,Clothing,Sneakers,West,Wholesale,23,282.95,7158.64,2548.15
2023-01-14,Electronics,Tablet,North,Direct,13,303.19,4729.76,1179.1
2023-01-15,Beauty,Skin Care Kit,Central,Retail,6,180.13,1080.78,301.01
2023-01-15,Home & Garden,Lamp,Central,Retail,49,158.23,7753.27,2081.05
2023-01-15,Beauty,Hair Dryer,East,Direct,26,186.64,4852.64,1077.18
2023-01-15,Beauty,Makeup Palette,Central,Wholesale,48,224.64,10782.72,3432.27
2023-01-15,Beauty,Face Serum,South,Wholesale,14,228.19,3034.93,980.67
2023-01-15,Sports,Yoga Mat,North,Direct,98,46.76,5498.98,1591.6
2023-01-15,Beauty,Skin Care Kit,Central,Retail,65,41.69,2709.85,799.36
2023-01-15,Electronics,Headphones,Central,Wholesale,72,310.05,22323.6,9606.71
2023-01-15,Home & Garden,Garden Tools,West,Wholesale,44,288.49,13962.92,4656.38
2023-01-15,Electronics,Laptop,South,Retail,28,352.49,9376.23,3888.71
2023-01-15,Sports,Tennis Racket,West,Retail,67,116.29,8570.57,2877.69
2023-01-15,Beauty,Face Serum,Central,Wholesale,42,234.56,9851.52,2434.61
2023-01-15,Beauty,Hair Dryer,North,Retail,39,133.42,6244.06,2593.43
2023-01-15,Home & Garden,Bedding Set,Central,Retail,20,456.61,9132.2,2061.02
2023-01-15,Sports,Dumbbell Set,Central,Wholesale,58,87.4,5069.2,1457.9
2023-01-15,Clothing,Dress,West,Retail,29,184.54,5886.83,1947.06
2023-01-15,Beauty,Fragrance,North,Wholesale,33,64.64,2559.74,397.93
2023-01-15,Home & Garden,Cookware Set,North,Direct,97,186.6,21720.24,6730.28
2023-01-15,Sports,Yoga Mat,North,Retail,68,415.62,33914.59,9281.47
2023-01-15,Beauty,Fragrance,South,Retail,11,434.23,4537.7,1857.0
2023-01-15,Beauty,Fragrance,East,Wholesale,5,256.72,1283.6,505.28
2023-01-15,Sports,Tennis Racket,Central,Retail,97,159.1,15432.7,2974.73
2023-01-15,Home & Garden,Lamp,South,Retail,92,456.29,39879.75,14093.77
2023-01-15,Sports,Tennis Racket,East,Wholesale,62,114.32,7087.84,1884.0
2023-01-16,Sports,Running Shoes,East,Retail,75,196.7,14752.5,
2023-01-16,Home & Garden,Office Chair,East,Direct,12,330.75,3969.0,893.49
2023-01-16,Clothing,Jeans,West,Wholesale,40,395.01,17380.44,5205.77
2023-01-16,Electronics,Laptop,Central,Retail,89,242.88,21616.32,7108.82
2023-01-16,Home & Garden,Cookware Set,East,Wholesale,53,52.53,2784.09,1150.15
2023-01-16,Electronics,Laptop,Central,Direct,27,434.51,11731.77,4086.01
2023-01-16,Beauty,Hair Dryer,North,Retail,4,259.66,1246.37,422.77
2023-01-16,Electronics,Smartphone,West,Wholesale,76,341.76,28571.14,12840.21
2023-01-16,Sports,Bike Helmet,South,Wholesale,10,245.75,2334.62,566.61
2023-01-16,Sports,Yoga Mat,Central,Direct,68,402.46,27367.28,9373.71
2023-01-16,Sports,Running Shoes,West,Wholesale,85,205.7,19232.95,7613.05
2023-01-16,Clothing,Sneakers,North,Retail,34,461.94,18847.15,6724.7
2023-01-16,Electronics,Headphones,South,Direct,73,27.32,1894.64,828.37
2023-01-16,Clothing,Jacket,West,Wholesale,92,128.07,12960.68,2186.22
2023-01-16,Home & Garden,Lamp,Central,Retail,46,472.54,21736.84,4994.55
2023-01-16,Clothing,Jeans,West,Retail,75,179.94,14845.05,2853.42
2023-01-16,Beauty,Skin Care Kit,South,Retail,14,30.34,403.52,112.75
2023-01-17,Sports,Yoga Mat,North,Retail,11,55.68,734.98,131.54
2023-01-17,Electronics,Laptop,North,Direct,29,74.05,2576.94,1023.31
2023-01-17,Home & Garden,Office Chair,North,Retail,96,242.86,27977.47,6450.91
2023-01-17,Home & Garden,Bedding Set,South,Retail,92,428.36,37438.66,9767.34
2023-01-17,Clothing,T-Shirt,East,Direct,37,257.46,9526.02,1672.48
2023-01-17,Electronics,Smartwatch,South,Direct,61,78.51,4549.65,1483.4
2023-01-17,Home & Garden,Office Chair,South,Retail,30,95.77,2729.44,483.5
2023-01-17,Sports,Bike Helmet,Central,Direct,19,357.0,6783.0,1049.65
2023-01-17,Beauty,Hair Dryer,South,Wholesale,31,431.74,12714.74,3953.29
2023-01-17,Home & Garden,Garden Tools,Central,Direct,25,108.81,2720.25,875.54
2023-01-17,Beauty,Skin Care Kit,South,Direct,91,214.57,18549.58,5827.21
2023-01-17,Electronics,Tablet,North,Retail,11,17.09,225.59,98.06
2023-01-17,Beauty,Hair Dryer,Central,Retail,72,147.88,10647.36,4580.51
2023-01-18,Electronics,Headphones,East,Retail,77,123.3,9494.1,1444.67
2023-01-18,Beauty,Skin Care Kit,Central,Direct,50,220.36,11018.0,3527.33
2023-01-18,Sports,Dumbbell Set,North,Direct,77,73.42,6784.01,1591.32
2023-01-18,Clothing,Jeans,West,Direct,15,169.49,2796.59,1121.26
2023-01-18,Electronics,Headphones,East,Wholesale,81,201.04,16284.24,4175.33
2023-01-18,Clothing,Dress,West,Retail,55,296.75,17953.38,3883.38
2023-01-18,Clothing,T-Shirt,East,Retail,74,209.37,15493.38,3176.14
2023-01-18,Clothing,Dress,West,Retail,34,315.48,11798.95,3987.82
2023-01-18,Sports,Bike Helmet,North,Direct,66,105.22,8333.42,2995.95
2023-01-18,Beauty,Makeup Palette,North,Direct,16,280.63,5388.1,2000.16
2023-01-18,Home & Garden,Bedding Set,North,Retail,47,482.37,27205.67,5357.66
2023-01-18,Sports,Dumbbell Set,Central,Wholesale,96,420.28,40346.88,16646.19
2023-01-18,Clothing,T-Shirt,East,Direct,42,138.83,5830.86,1857.43
2023-01-18,Beauty,Makeup Palette,Central,Retail,78,489.33,38167.74,12592.0
2023-01-18,Beauty,Makeup Palette,West,Wholesale,65,152.95,10935.93,3368.47
2023-01-18,Sports,Dumbbell Set,West,Wholesale,62,360.48,24584.74,4653.74
2023-01-18,Clothing,Jacket,South,Wholesale,21,455.41,9085.43,1663.83
2023-01-18,Home & Garden,Garden Tools,Central,Direct,34,230.67,7842.78,3129.58
2023-01-18,Sports,Dumbbell Set,East,Retail,68,55.27,3758.36,1315.65
2023-01-18,Sports,Yoga Mat,South,Direct,92,194.61,17008.91,3160.11
2023-01-19,Home & Garden,Cookware Set,North,Wholesale,42,400.11,20165.54,4799.61
2023-01-19,Sports,Tennis Racket,North,Retail,21,242.13,6101.68,929.2
2023-01-19,Clothing,Dress,East,Retail,40,294.72,11788.8,5174.74
2023-01-19,Home & Garden,Garden Tools,West,Retail,72,452.17,35811.86,9678.54
2023-01-19,Beauty,Makeup Palette,South,Direct,34,238.41,7700.64,3404.82
2023-01-19,Electronics,Smartphone,North,Retail,43,485.13,25032.71,7782.49
2023-01-19,Electronics,Smartwatch,West,Wholesale,57,446.28,27981.76,7882.74
2023-01-19,Beauty,Makeup Palette,North,Wholesale,58,324.55,22588.68,9127.07
2023-01-19,Home & Garden,Bedding Set,West,Direct,41,291.83,13161.53,2077.51
2023-01-19,Home & Garden,Lamp,North,Direct,65,436.03,34010.34,8338.91
2023-01-19,Home & Garden,Lamp,West,Direct,57,486.47,30501.67,11354.44
2023-01-19,Beauty,Fragrance,South,Wholesale,54,303.53,15571.09,5401.39
2023-01-19,Electronics,Smartphone,West,Direct,99,197.3,21485.97,4758.53
2023-01-19,Home & Garden,Bedding Set,North,Direct,96,119.4,13754.88,3564.52
2023-01-19,Beauty,Fragrance,South,Direct,9,379.49,3244.64,1328.48
2023-01-19,Electronics,Tablet,East,Retail,76,448.17,34060.92,7069.1
2023-01-19,Home & Garden,Lamp,North,Direct,65,436.03,34010.34,8338.91
2023-01-20,Electronics,Smartwatch,North,Wholesale,40,292.14,14022.72,5923.31
2023-01-20,Sports,Running Shoes,West,Retail,58,436.11,27823.82,11742.49
2023-01-20,Electronics,Smartphone,West,Wholesale,63,121.79,8440.05,2666.31
2023-01-20,Home & Garden,Office Chair,North,Retail,31,371.5,13819.8,5679.47
2023-01-20,Beauty,Fragrance,East,Direct,49,237.19,11622.31,3324.92
2023-01-20,Electronics,Headphones,West,Retail,32,147.27,5183.9,1721.12
2023-01-20,Beauty,Makeup Palette,North,Direct,61,494.72,36213.5,12735.88
2023-01-20,Beauty,Makeup Palette,Central,Retail,88,377.21,33194.48,9489.0
2023-01-20,Sports,Tennis Racket,West,Direct,7,75.05,577.89,149.05
2023-01-20,Sports,Running Shoes,West,Wholesale,63,243.17,16851.68,7199.08
2023-01-20,Clothing,Jacket,East,Retail,86,118.41,10183.26,2951.96
2023-01-20,Beauty,Face Serum,East,Retail,17,434.98,7394.66,2620.01
2023-01-20,Electronics,Smartwatch,West,Retail,51,375.2,21048.72,8891.29
2023-01-20,Sports,Yoga Mat,Central,Wholesale,29,155.05,4496.45,1428.69
2023-01-20,Clothing,Dress,West,Retail,72,375.56,29744.35,12571.12
2023-01-20,Electronics,Tablet,South,Retail,18,83.48,1427.51,404.91
2023-01-20,Beauty,Fragrance,West,Direct,82,319.98,28862.2,12352.33
2023-01-20,Electronics,Laptop,South,Retail,4,54.03,205.31,32.87
2023-01-20,Beauty,Fragrance,South,Wholesale,50,306.92,14578.7,3397.13
2023-01-20,Beauty,Hair Dryer,South,Retail,68,306.98,19830.91,4102.8
2023-01-20,Electronics,Laptop,East,Retail,94,460.3,43268.2,14554.94
2023-01-20,Beauty,Fragrance,South,Wholesale,44,188.12,7863.42,3119.08
2023-01-20,Beauty,Makeup Palette,West,Retail,75,24.18,1994.85,693.44
2023-01-20,Electronics,Smartphone,North,Direct,99,219.68,26097.98,4815.58
2023-01-21,Sports,Tennis Racket,Central,Direct,91,469.62,42735.42,10379.35
2023-01-21,Clothing,T-Shirt,South,Direct,76,306.25,22111.25,5021.15
2023-01-21,Sports,Running Shoes,West,Retail,47,222.8,11518.76,2789.28
2023-01-21,Home & Garden,Bedding Set,North,Direct,49,81.65,4801.02,1932.44
2023-01-21,Electronics,Tablet,Central,Retail,73,447.61,32675.53,8883.84
2023-01-21,Beauty,Face Serum,West,Retail,49,271.45,14631.16,5458.34
2023-01-21,Clothing,Jeans,West,Retail,98,53.7,5788.86,1349.79
2023-01-21,Beauty,Skin Care Kit,West,Retail,10,283.91,3123.01,1295.16
2023-01-21,Home & Garden,Garden Tools,Central,Direct,69,363.44,25077.36,5910.28
2023-01-21,Clothing,Jeans,North,Wholesale,54,203.42,13181.62,3460.07
